tablet-ipad	&#xF4F4;
tag	&#xF4F5;
tag-faces	&#xF4F6;
tag-multiple	&#xF4F7;
tag-outline	&#xF4F8;
tag-text-outline	&#xF4F9;
taxi	&#xF4FA;
television	&#xF4FB;
television-guide	&#xF4FC;
temperature-celsius	&#xF4FD;
temperature-fahrenheit	&#xF4FE;
temperature-kelvin	&#xF4FF;
tent	&#xF500;
terrain	&#xF501;
text-to-speech	&#xF502;
text-to-speech-off	&#xF503;
texture	&#xF504;
theater	&#xF505;
theme-light-dark	&#xF506;
thermometer	&#xF507;
thermometer-lines	&#xF508;
thumb-down	&#xF509;
thumb-down-outline	&#xF50A;
thumb-up	&#xF50B;
thumb-up-outline	&#xF50C;
thumbs-up-down	&#xF50D;
ticket	&#xF50E;
ticket-account	&#xF50F;
tie	&#xF510;
timelapse	&#xF511;
timer	&#xF512;
timer-10	&#xF513;
timer-3	&#xF514;
timer-off	&#xF515;
timer-sand	&#xF516;
timetable	&#xF517;
toggle-switch	&#xF518;
toggle-switch-off	&#xF519;
tooltip	&#xF51A;
tooltip-edit	&#xF51B;
tooltip-image	&#xF51C;
tooltip-outline	&#xF51D;
tooltip-outline-plus	&#xF51E;
tooltip-text	&#xF51F;
tor	&#xF520;
traffic-light	&#xF521;
train	&#xF522;
tram	&#xF523;
transcribe	&#xF524;
transcribe-close	&#xF525;
transfer	&#xF526;
tree	&#xF527;
trello	&#xF528;
trending-down	&#xF529;
trending-neutral	&#xF52A;
trending-up	&#xF52B;
trophy	&#xF52C;
trophy-award	&#xF52D;
trophy-variant	&#xF52E;
truck	&#xF52F;
tshirt-crew	&#xF530;
tshirt-v	&#xF531;
tumblr	&#xF532;
tumblr-reblog	&#xF533;
twitch	&#xF534;
twitter	&#xF535;
twitter-box	&#xF536;
twitter-retweet	&#xF537;
ubuntu	&#xF538;
undo	&#xF539;
undo-variant	&#xF53A;
unfold-less	&#xF53B;
unfold-more	&#xF53C;
untappd	&#xF53D;
upload	&#xF53E;
usb	&#xF53F;
vector-curve	&#xF540;
vector-point	&#xF541;
vector-square	&#xF542;
verified	&#xF543;
vibrate	&#xF544;
video	&#xF545;
video-off	&#xF546;
video-switch	&#xF547;
view-agenda	&#xF548;
view-array	&#xF549;
view-carousel	&#xF54A;
view-column	&#xF54B;
view-dashboard	&#xF54C;
view-day	&#xF54D;
view-headline	&#xF54E;
view-list	&#xF54F;
view-module	&#xF550;
view-quilt	&#xF551;
view-stream	&#xF552;
view-week	&#xF553;
vimeo	&#xF554;
vk	&#xF555;
voicemail	&#xF556;
volume-high	&#xF557;
volume-low	&#xF558;
volume-medium	&#xF559;
volume-off	&#xF55A;
walk	&#xF55B;
wallet	&#xF55C;
wallet-giftcard	&#xF55D;
wallet-membership	&#xF55E;
wallet-travel	&#xF55F;
watch	&#xF560;
watch-export	&#xF561;
watch-import	&#xF562;
water	&#xF563;
water-off	&#xF564;
water-pump	&#xF565;
weather-cloudy	&#xF566;
weather-hail	&#xF567;
weather-lightning	&#xF568;
weather-night	&#xF569;
weather-partlycloudy	&#xF56A;
weather-pouring	&#xF56B;
weather-rainy	&#xF56C;
weather-snowy	&#xF56D;
weather-sunny	&#xF56E;
weather-sunset	&#xF56F;
weather-sunset-down	&#xF570;
weather-sunset-up	&#xF571;
weather-windy	&#xF572;
weather-windy-variant	&#xF573;
web	&#xF574;
webcam	&#xF575;
weight	&#xF576;
weight-kilogram	&#xF577;
whatsapp	&#xF578;
wheelchair-accessibility	&#xF579;
white-balance-auto	&#xF57A;
white-balance-incandescent	&#xF57B;
white-balance-irradescent	&#xF57C;
white-balance-sunny	&#xF57D;
wifi	&#xF57E;
wii	&#xF57F;
wikipedia	&#xF580;
window-close	&#xF581;
window-closed	&#xF582;
window-maximize	&#xF583;
window-minimize	&#xF584;
window-open	&#xF585;
window-restore	&#xF586;
windows	&#xF587;
wordpress	&#xF588;
worker	&#xF589;
wunderlist	&#xF58A;
xbox	&#xF58B;
xbox-controller	&#xF58C;
xbox-controller-off	&#xF58D;
xda	&#xF58E;
xml	&#xF58F;
yeast	&#xF590;
youtube-play	&#xF591;
zip-box	&#xF592;
